Text,Speaker,Episode,Season,Show,sentiment_score,sentiment_label,mapped,bracket,accumulative_sentiment,average_sentiment
" We go home with an army. With Khal Drogo’s army. I would let his whole tribe fuck you, all 40,000 men and their horses too, if that’s what it took.",VISERYS,e1-Winter is Coming,season-01,Game-of-Thrones,2.782639265060425,NEGATIVE,viserys targaryen,,-3.6426839381456375,-0.23076923076923078
 Do you think Joffrey will like me? What if he thinks I’m ugly?,SANSA,e1-Winter is Coming,season-01,Game-of-Thrones,3.700460195541382,NEGATIVE,sansa stark,,-6.66395378112793,-0.5
 Then he is the stupidest prince that ever lived.,CATELYN,e1-Winter is Coming,season-01,Game-of-Thrones,4.128270149230957,NEGATIVE,catelyn stark,,-1.2214685380458832,0.0
 He’s so handsome.,SANSA,e1-Winter is Coming,season-01,Game-of-Thrones,4.511663436889648,POSITIVE,sansa stark,,-2.1522903442382812,-0.2
 When would we be married? Soon or do we have to wait?,SANSA,e1-Winter is Coming,season-01,Game-of-Thrones,3.438965082168579,NEGATIVE,sansa stark,,-5.59125542640686,-0.3333333333333333
 Hush now. Your father hasn’t even said yes.,CATELYN,e1-Winter is Coming,season-01,Game-of-Thrones,3.422892093658448,NEGATIVE,catelyn stark,,-4.644360631704331,-0.047619047619047616
 Why would he say no? He’d be the second most powerful man in the kingdoms.,SANSA,e1-Winter is Coming,season-01,Game-of-Thrones,2.6135098934173584,POSITIVE,sansa stark,,-2.977745532989502,-0.14285714285714285
 He’d have to leave home. He’d have to leave me. And so would you.,CATELYN,e1-Winter is Coming,season-01,Game-of-Thrones,2.0346367359161377,NEGATIVE,catelyn stark,,-6.678997367620469,-0.09090909090909091
 You left your home to come here. And I’d be queen someday. Please make father say yes.,SANSA,e1-Winter is Coming,season-01,Game-of-Thrones,4.070666313171387,POSITIVE,sansa stark,,1.0929207801818848,0.0
 Sansa…,CATELYN,e1-Winter is Coming,season-01,Game-of-Thrones,3.405958414077759,NEGATIVE,catelyn stark,,-10.084955781698227,-0.13043478260869565
" Please, please. It’s the only thing I ever wanted.",SANSA,e1-Winter is Coming,season-01,Game-of-Thrones,2.0438215732574463,NEGATIVE,sansa stark,,-0.9509007930755615,-0.1111111111111111
 Is he dead yet?,BENJEN,e1-Winter is Coming,season-01,Game-of-Thrones,3.271090745925904,NEGATIVE,benjen stark,,-3.271090745925904,-1.0
 Uncle Benjen!,JON,e1-Winter is Coming,season-01,Game-of-Thrones,3.753364324569702,POSITIVE,jon snow,,11.079001903533936,0.23076923076923078
 You got bigger. I rode all day. Didn’t want to leave you alone with the Lannisters. Why aren’t you at the feast?,BENJEN,e1-Winter is Coming,season-01,Game-of-Thrones,1.2672476768493652,POSITIVE,benjen stark,,-2.003843069076539,0.0
 Lady Stark thought it might insult the royal family to seat a bastard in their midst.,JON,e1-Winter is Coming,season-01,Game-of-Thrones,3.2901546955108643,NEGATIVE,jon snow,,7.788847208023071,0.14285714285714285
" Well, you’re always welcome on the wall. No bastard was ever refused a seat there.",BENJEN,e1-Winter is Coming,season-01,Game-of-Thrones,4.370150566101074,POSITIVE,benjen stark,,2.3663074970245352,0.3333333333333333
 So take me with you when you go back.,JON,e1-Winter is Coming,season-01,Game-of-Thrones,3.403564929962158,POSITIVE,jon snow,,11.19241213798523,0.2
 Jon…,BENJEN,e1-Winter is Coming,season-01,Game-of-Thrones,1.9851927757263184,POSITIVE,benjen stark,,4.351500272750854,0.5
" Father will let me if you ask him, I know he will.",JON,e1-Winter is Coming,season-01,Game-of-Thrones,2.552706003189087,POSITIVE,jon snow,,13.745118141174316,0.25
 The Wall isn’t going anywhere.,BENJEN,e1-Winter is Coming,season-01,Game-of-Thrones,4.691670894622803,NEGATIVE,benjen stark,,-0.34017062187194913,0.2
 I’m ready to swear your oath.,JON,e1-Winter is Coming,season-01,Game-of-Thrones,1.496818780899048,POSITIVE,jon snow,,15.241936922073364,0.29411764705882354
 You don’t understand what you’d be giving up. We have no families. None of us will ever father sons.,BENJEN,e1-Winter is Coming,season-01,Game-of-Thrones,3.664866209030152,NEGATIVE,benjen stark,,-4.005036830902101,0.0
 I don’t care about that.,JON,e1-Winter is Coming,season-01,Game-of-Thrones,4.440735340118408,NEGATIVE,jon snow,,10.801201581954956,0.2222222222222222
" You might, if you knew what it meant. … I’d better get inside. Rescue your father from his guests. We’ll talk later.",BENJEN,e1-Winter is Coming,season-01,Game-of-Thrones,0.7365369200706482,NEGATIVE,benjen stark,,-4.74157375097275,-0.14285714285714285
 Your uncle’s in the Night’s Watch.,TYRION,e1-Winter is Coming,season-01,Game-of-Thrones,1.8446468114852903,NEGATIVE,tyrion lannister,,8.397541731595993,-0.07692307692307693
 What’re you doing back there?,JON,e1-Winter is Coming,season-01,Game-of-Thrones,1.553358793258667,NEGATIVE,jon snow,,9.247842788696289,0.15789473684210525
 Preparing for a night with your family. I’ve always wanted to see the Wall.,TYRION (drinking),e1-Winter is Coming,season-01,Game-of-Thrones,3.693398714065552,POSITIVE,tyrion lannister,drinking,12.090940445661545,0.0
 You’re Tyrion Lannister. The queen’s brother?,JON,e1-Winter is Coming,season-01,Game-of-Thrones,2.022620916366577,POSITIVE,jon snow,,11.270463705062866,0.2
" My greatest accomplishment. You – you’re Ned Stark’s bastard, aren’t you?",TYRION,e1-Winter is Coming,season-01,Game-of-Thrones,3.322017431259156,POSITIVE,tyrion lannister,,15.4129578769207,0.06666666666666667
" Did I offend you? Sorry. You are the bastard, though.",TYRION,e1-Winter is Coming,season-01,Game-of-Thrones,3.784531831741333,NEGATIVE,tyrion lannister,,11.628426045179367,0.0
 Lord Eddard Stark is my father.,JON,e1-Winter is Coming,season-01,Game-of-Thrones,2.5553719997406006,POSITIVE,jon snow,,13.825835704803467,0.23809523809523808
" And Lady Stark is not your mother. Making you a bastard. Let me give you some advice, bastard. Never forget what you are. The rest of the world will not. Wear it like armor. Then it can never be used to hurt you.",TYRION,e1-Winter is Coming,season-01,Game-of-Thrones,2.0568439960479736,POSITIVE,tyrion lannister,,13.68527004122734,0.058823529411764705
 What the hell do you know about being a bastard?,JON,e1-Winter is Coming,season-01,Game-of-Thrones,3.438260316848755,NEGATIVE,jon snow,,10.387575387954712,0.18181818181818182
 All dwarves are bastards in their fathers’ eyes.,TYRION,e1-Winter is Coming,season-01,Game-of-Thrones,3.1321399211883545,NEGATIVE,tyrion lannister,,10.553130120038986,0.0
" Of course I did. Just a lad. But he was tough, Ned. A true Ranger.",BENJEN,e1-Winter is Coming,season-01,Game-of-Thrones,2.854541540145874,POSITIVE,benjen stark,,-1.8870322108268756,0.0
 The two he was with are still missing.,BENJEN,e1-Winter is Coming,season-01,Game-of-Thrones,3.925774574279785,NEGATIVE,benjen stark,,-5.812806785106661,-0.1111111111111111
 Maybe. Direwolves south of the wall. Talk of the Walkers. My brother might be the next Hand to the king. Winter is coming.,BENJEN,e1-Winter is Coming,season-01,Game-of-Thrones,1.0717802047729492,POSITIVE,benjen stark,,-4.7410265803337115,0.0
 Uncle Benjen.,ROBB,e1-Winter is Coming,season-01,Game-of-Thrones,3.0240397453308105,POSITIVE,robb stark,,2.779384046792984,0.0
 Robb boy. How are ye?,BENJEN,e1-Winter is Coming,season-01,Game-of-Thrones,2.839533805847168,NEGATIVE,benjen stark,,-7.5805603861808795,-0.09090909090909091
 I’m good.,ROBB,e1-Winter is Coming,season-01,Game-of-Thrones,4.593326091766357,POSITIVE,robb stark,,7.372710138559341,0.1111111111111111
 Yes. Lovely country.,CERSEI,e1-Winter is Coming,season-01,Game-of-Thrones,4.638543605804443,POSITIVE,cersei lannister,,7.2393837571144095,0.14285714285714285
" I’m sure it’s very grim, after Kings Landing. I remember how scared I was when Ned brought me up here for the first time.",CATELYN,e1-Winter is Coming,season-01,Game-of-Thrones,2.916759729385376,NEGATIVE,catelyn stark,,-13.001715511083603,-0.16666666666666666
" Hello, little dove. But you are a beauty. How old are you?",CERSEI,e1-Winter is Coming,season-01,Game-of-Thrones,2.7529988288879395,POSITIVE,cersei lannister,,9.99238258600235,0.25
" Thirteen, Your Grace.",SANSA,e1-Winter is Coming,season-01,Game-of-Thrones,4.021341323852539,POSITIVE,sansa stark,,3.0704405307769775,0.0
 You’re tall. Still growing?,CERSEI,e1-Winter is Coming,season-01,Game-of-Thrones,4.185790061950684,POSITIVE,cersei lannister,,14.178172647953033,0.3333333333333333
" I think so, Your Grace.",SANSA,e1-Winter is Coming,season-01,Game-of-Thrones,4.276110649108887,POSITIVE,sansa stark,,7.346551179885864,0.09090909090909091
 And have you bled yet?,CERSEI,e1-Winter is Coming,season-01,Game-of-Thrones,1.6860451698303225,NEGATIVE,cersei lannister,,12.492127478122711,0.2
" No, Your Grace.",SANSA (discomfited),e1-Winter is Coming,season-01,Game-of-Thrones,1.9451431035995483,NEGATIVE,sansa stark,discomfited,5.401408076286316,0.0
 And your dress. Did you make it?,CERSEI,e1-Winter is Coming,season-01,Game-of-Thrones,0.4777539372444153,POSITIVE,cersei lannister,,12.969881415367126,0.2727272727272727
 Such talent. You must make something for me.,CERSEI,e1-Winter is Coming,season-01,Game-of-Thrones,3.4649698734283447,POSITIVE,cersei lannister,,16.43485128879547,0.3333333333333333
 I hear we might share a grandchild someday.,CERSEI (to CATELYN),e1-Winter is Coming,season-01,Game-of-Thrones,3.3296287059783936,POSITIVE,cersei lannister,to CATELYN,19.764479994773865,0.38461538461538464
 I hear the same.,CATELYN,e1-Winter is Coming,season-01,Game-of-Thrones,0.8923516869544983,NEGATIVE,catelyn stark,,-13.894067198038101,-0.2
 Your daughter will do well in the capital. Such a beauty shouldn’t stay hidden up here forever.,CERSEI,e1-Winter is Coming,season-01,Game-of-Thrones,2.665203332901001,POSITIVE,cersei lannister,,22.429683327674866,0.42857142857142855
 I hear we might be neighbors soon. I hope it’s true.,JAIME,e1-Winter is Coming,season-01,Game-of-Thrones,4.416994571685791,POSITIVE,jaime lannister,,-7.454760432243347,-0.2
" I’m sure we’ll have a tournament to celebrate the new title, if you accept. It would be good to have you in the field. The competition has become a bit stale.",JAIME,e1-Winter is Coming,season-01,Game-of-Thrones,4.476795196533203,NEGATIVE,jaime lannister,,-11.93155562877655,-0.2727272727272727
 No? Getting a little old for it?,JAIME,e1-Winter is Coming,season-01,Game-of-Thrones,4.1966071128845215,NEGATIVE,jaime lannister,,-16.128162741661072,-0.3333333333333333
 Well said.,JAIME,e1-Winter is Coming,season-01,Game-of-Thrones,4.460831642150879,POSITIVE,jaime lannister,,-11.667331099510193,-0.23076923076923078
 Arya!,SANSA,e1-Winter is Coming,season-01,Game-of-Thrones,1.1418474912643433,POSITIVE,sansa stark,,6.543255567550659,0.07692307692307693
 Time for bed.,ROBB,e1-Winter is Coming,season-01,Game-of-Thrones,2.9884657859802246,NEGATIVE,robb stark,,4.384244352579117,0.0
 I won’t let him take you.,CATELYN,e1-Winter is Coming,season-01,Game-of-Thrones,2.199918270111084,POSITIVE,catelyn stark,,-11.694148927927017,-0.15384615384615385
" I’ll say, ‘Listen, fat man, you are not taking my husband anywhere. He belongs to me now.’",CATELYN,e1-Winter is Coming,season-01,Game-of-Thrones,3.650467157363892,NEGATIVE,catelyn stark,,-15.344616085290909,-0.18518518518518517
 He only stops eating when it’s time for a drink.,CATELYN,e1-Winter is Coming,season-01,Game-of-Thrones,2.699627637863159,NEGATIVE,catelyn stark,,-18.044243723154068,-0.21428571428571427
" Pardon, my lord, my lady. A rider in the night from your sister.",LUWIN,e1-Winter is Coming,season-01,Game-of-Thrones,2.1184966564178467,POSITIVE,luwin,,-0.21125316619873047,0.0
 This was sent from the Eyrie. What’s she doing at the Eyrie? She hasn’t been back there since her wedding.,CATELYN,e1-Winter is Coming,season-01,Game-of-Thrones,3.2150256633758545,NEGATIVE,catelyn stark,,-21.259269386529922,-0.2413793103448276
 She’s fled the capital. She says Jon Arryn was murdered. By the Lannisters. She says the king is in danger.,CATELYN,e1-Winter is Coming,season-01,Game-of-Thrones,2.9360105991363525,NEGATIVE,catelyn stark,,-24.195279985666275,-0.26666666666666666
" Lysa’s head would be on a spike right now if the wrong people had found that letter. Do you think she would risk her life, her son’s life, if she wasn’t certain her husband was murdered?",CATELYN,e1-Winter is Coming,season-01,Game-of-Thrones,3.057029485702514,NEGATIVE,catelyn stark,,-27.25230947136879,-0.2903225806451613
" If this news is true, and the Lannisters conspire against the throne, who but you can protect the king?",LUWIN,e1-Winter is Coming,season-01,Game-of-Thrones,2.670583963394165,NEGATIVE,luwin,,-2.8818371295928955,-0.3333333333333333
 They murdered the last Hand. Now you want Ned to take the job.,CATELYN,e1-Winter is Coming,season-01,Game-of-Thrones,2.3362629413604736,POSITIVE,catelyn stark,,-24.916046530008316,-0.25
" The king rode for a month to ask Lord Stark’s help. He’s the only one he trusts. You swore the king an oath, my lord.",LUWIN,e1-Winter is Coming,season-01,Game-of-Thrones,1.0727907419204712,NEGATIVE,luwin,,-3.9546278715133667,-0.5
 He spent half his life fighting Robert’s wars. He owes him nothing. (To NED) Your father and brother rode south once on a king’s demand.,CATELYN,e1-Winter is Coming,season-01,Game-of-Thrones,3.290764093399048,NEGATIVE,catelyn stark,,-28.206810623407364,-0.2727272727272727
 A different time. Different king.,LUWIN,e1-Winter is Coming,season-01,Game-of-Thrones,3.35709547996521,POSITIVE,luwin,,-0.5975323915481567,-0.2
 When do I meet with the Khal? We need to begin planning the invasion.,VISERYS,e1-Winter is Coming,season-01,Game-of-Thrones,3.451423168182373,NEGATIVE,viserys targaryen,,-7.094107106328011,-0.2857142857142857
" If Khal Drogo has promised you a crown, you shall have it.",ILLYRIO,e1-Winter is Coming,season-01,Game-of-Thrones,2.520901918411255,POSITIVE,illyrio mopatis,,-0.7219175100326529,0.0
 When?,VISERYS,e1-Winter is Coming,season-01,Game-of-Thrones,2.290752649307251,NEGATIVE,viserys targaryen,,-9.384859755635262,-0.3333333333333333
 When their omens favor war.,ILLYRIO,e1-Winter is Coming,season-01,Game-of-Thrones,0.8159345984458923,NEGATIVE,illyrio mopatis,,-1.5378521084785453,-0.09090909090909091
 I piss on Dothraki omens. I waited 17 years to get my throne back.,VISERYS,e1-Winter is Coming,season-01,Game-of-Thrones,4.027895450592041,NEGATIVE,viserys targaryen,,-13.412755206227303,-0.375
 A Dothraki wedding without at least three deaths is considered a dull affair.,ILLYRIO,e1-Winter is Coming,season-01,Game-of-Thrones,4.009066104888916,NEGATIVE,illyrio mopatis,,-5.546918213367461,-0.16666666666666666
 A small gift for the new Khaleesi. Songs and histories from the Seven Kingdoms.,JORAH,e1-Winter is Coming,season-01,Game-of-Thrones,3.292209386825561,POSITIVE,jorah mormont,,3.292209386825561,1.0
" Thank you, ser. Are you from my country?",DAENERYS,e1-Winter is Coming,season-01,Game-of-Thrones,4.177148818969727,POSITIVE,daenerys targaryen,,-0.1447594165802002,0.0
" Ser Jorah Mormont of Bear Island. I served your father for many years. Gods be good, I hope to always serve the rightful king.",JORAH,e1-Winter is Coming,season-01,Game-of-Thrones,4.081248760223389,POSITIVE,jorah mormont,,7.37345814704895,1.0
" Dragons’ eggs, Daenerys. From the Shadow Lands beyond Asshai. The ages have turned them to stone, but they will always be beautiful.",ILLYRIO,e1-Winter is Coming,season-01,Game-of-Thrones,4.054439544677734,POSITIVE,illyrio mopatis,,-1.492478668689727,-0.07692307692307693
" Thank you, Magister.",DAENERYS,e1-Winter is Coming,season-01,Game-of-Thrones,4.505523681640625,POSITIVE,daenerys targaryen,,4.360764265060425,0.2
" She’s beautiful. … Ser Jorah, I don’t know how to say ‘thank you’ in Dothraki.",DAENERYS,e1-Winter is Coming,season-01,Game-of-Thrones,4.256129741668701,POSITIVE,daenerys targaryen,,8.616894006729126,0.3333333333333333
 There is no word for ‘thank you’ in Dothraki.,JORAH,e1-Winter is Coming,season-01,Game-of-Thrones,3.802222967147827,NEGATIVE,jorah mormont,,3.571235179901123,0.3333333333333333
 Make him happy.,VISERYS,e1-Winter is Coming,season-01,Game-of-Thrones,4.718658447265625,POSITIVE,viserys targaryen,,-8.694096758961678,-0.29411764705882354
 Do you know the Common Tongue?,DAENERYS,e1-Winter is Coming,season-01,Game-of-Thrones,2.2417221069335938,NEGATIVE,daenerys targaryen,,6.375171899795532,0.14285714285714285
 Is ‘no’ the only word that you know?,DAENERYS,e1-Winter is Coming,season-01,Game-of-Thrones,4.24653959274292,NEGATIVE,daenerys targaryen,,2.1286323070526123,0.0
" If I get through this without squirting from one end or the other, it will be a miracle.",TYRION,e1-Winter is Coming,season-01,Game-of-Thrones,4.355245590209961,POSITIVE,tyrion lannister,,14.908375710248947,0.05263157894736842
 The greatest in the land. My spear never misses.,TYRION,e1-Winter is Coming,season-01,Game-of-Thrones,4.43106746673584,POSITIVE,tyrion lannister,,19.339443176984787,0.1
 Are you as good with a spear as you used to be?,ROBERT,e1-Winter is Coming,season-01,Game-of-Thrones,3.178831100463867,POSITIVE,robert baratheon,,10.800076425075531,0.2
